gz_state,gz_district,gz_taluka,gz_village,gz_village_raw,gz_sno,esa_category,bifurcated,notified_forest,cen_village,cen_subdistrict,cen_district,censuscode,lgd_villagecode,score,scope,area_km2
KARNATAKA,Chikmagalur,Mudigere,Urubage,Urubage,169,whole_village,False,False,Urubage,Mudigere,Chikkamagaluru,609995,609995,100.0,dist+tal,29.326
KARNATAKA,Chikmagalur,Narasimharajpura,Alehalli,Alehalli,170,whole_village,False,False,Alehalli,Narasimharajapura,Chikkamagaluru,609091,609091,100.0,dist+tal,28.522
KARNATAKA,Chikmagalur,Narasimharajpura,Aralikoppa,Aralikoppa,171,whole_village,False,False,Aralikoppa,Narasimharajapura,Chikkamagaluru,609084,609084,100.0,dist+tal,11.149
KARNATAKA,Chikmagalur,Narasimharajpura,Bale,Bale,172,whole_village,False,False,Bale,Narasimharajapura,Chikkamagaluru,609085,609085,100.0,dist+tal,16.56
KARNATAKA,Chikmagalur,Narasimharajpura,Bellur,Bellur,173,whole_village,False,False,Bellur,Narasimharajapura,Chikkamagaluru,609077,609077,100.0,dist+tal,5.915
KARNATAKA,Chikmagalur,Narasimharajpura,Dandubithara,Dandubithara,175,whole_village,False,False,Dandubittahara,Narasimharajapura,Chikkamagaluru,609071,609071,95.7,dist+tal,36.039
KARNATAKA,Chikmagalur,Narasimharajpura,Davani,Davani,176,whole_village,False,False,Davana,Narasimharajapura,Chikkamagaluru,609090,609090,100.0,dist+tal,9.143
KARNATAKA,Chikmagalur,Narasimharajpura,Gubbiga,Gubbiga,177,whole_village,False,False,Gubbiga,Narasimharajapura,Chikkamagaluru,609082,609082,100.0,dist+tal,9.138
KARNATAKA,Chikmagalur,Narasimharajpura,Halasur,Halasur,178,whole_village,False,False,Halasur,Tarikere,Chikkamagaluru,609117,609117,100.0,dist,3.812
KARNATAKA,Chikmagalur,Narasimharajpura,Haramballi,Haramballi,179,whole_village,False,False,Aramballi,Narasimharajapura,Chikkamagaluru,609052,609052,94.7,dist+tal,12.118
KARNATAKA,Chikmagalur,Narasimharajpura,Haravari,Haravari,180,whole_village,False,False,Haravari,Narasimharajapura,Chikkamagaluru,609089,609089,100.0,dist+tal,19.312
KARNATAKA,Chikmagalur,Narasimharajpura,Haturu,Haturu,181,whole_village,False,False,Hathbur,Narasimharajapura,Chikkamagaluru,609076,609076,83.3,dist+tal,10.324
KARNATAKA,Chikmagalur,Narasimharajpura,Hebbe,Hebbe,182,whole_village,False,False,Hebbe,Narasimharajapura,Chikkamagaluru,609074,609074,100.0,dist+tal,19.286
KARNATAKA,Chikmagalur,Narasimharajpura,Hosuru,Hosuru,183,whole_village,False,False,Hosur,Tarikere,Chikkamagaluru,609159,609159,100.0,dist,1.679
KARNATAKA,Chikmagalur,Narasimharajpura,Kanodi,Kanodi,185,whole_village,False,False,Konodi,Narasimharajapura,Chikkamagaluru,609078,609078,83.3,dist+tal,9.556
KARNATAKA,Chikmagalur,Narasimharajpura,Kanuru,Kanuru,186,whole_village,False,False,Kanur,Narasimharajapura,Chikkamagaluru,609087,609087,100.0,dist+tal,13.275
KARNATAKA,Chikmagalur,Narasimharajpura,Karkisara,Karkisara,187,whole_village,False,False,Karekeshwara,Narasimharajapura,Chikkamagaluru,609093,609093,77.8,dist+tal,29.297
KARNATAKA,Chikmagalur,Narasimharajpura,Konankere,Konankere,188,whole_village,False,False,Konakere,Narasimharajapura,Chikkamagaluru,609045,609045,94.1,dist+tal,9.98
KARNATAKA,Chikmagalur,Narasimharajpura,Kusabur,Kusabur,189,whole_village,False,False,Kusabur,Narasimharajapura,Chikkamagaluru,609049,609049,100.0,dist+tal,18.053
KARNATAKA,Chikmagalur,Narasimharajpura,Madburu,Madburu,190,whole_village,False,False,Madaboor,Narasimharajapura,Chikkamagaluru,609050,609050,92.3,dist+tal,20.869
KARNATAKA,Chikmagalur,Narasimharajpura,Mallanduru,Mallanduru,191,whole_village,False,False,Malanduru,Sagar,Shivamogga,607291,607291,100.0,state,9.475
KARNATAKA,Chikmagalur,Narasimharajpura,Megarmakki,Megarmakki,192,whole_village,False,False,Megaramakki,Narasimharajapura,Chikkamagaluru,609094,609094,95.2,dist+tal,8.77
KARNATAKA,Chikmagalur,Narasimharajpura,Mudaguni,Mudaguni,193,whole_village,False,False,Muduguni,Narasimharajapura,Chikkamagaluru,609096,609096,87.5,dist+tal,19.235
KARNATAKA,Chikmagalur,Narasimharajpura,Nandigavi,Nandigavi,194,whole_village,False,False,Nandigave,Narasimharajapura,Chikkamagaluru,609070,609070,100.0,dist+tal,29.124
KARNATAKA,Chikmagalur,Narasimharajpura,Saluru,Saluru,195,whole_village,False,False,Salur,Narasimharajapura,Chikkamagaluru,609069,609069,100.0,dist+tal,9.241
KARNATAKA,Chikmagalur,Narasimharajpura,Sankashi,Sankashi,196,whole_village,False,False,Sankse,Narasimharajapura,Chikkamagaluru,609086,609086,90.9,dist+tal,11.962
KARNATAKA,Chikmagalur,Narasimharajpura,Sarya,Sarya,197,whole_village,False,False,Sarya,Narasimharajapura,Chikkamagaluru,609073,609073,100.0,dist+tal,20.373
KARNATAKA,Chikmagalur,Narasimharajpura,Vagade,Vagade,198,whole_village,False,False,Vaggade,Narasimharajapura,Chikkamagaluru,609088,609088,100.0,dist+tal,11.29
KARNATAKA,Chikmagalur,Narasimharajpura,Varkati,Varkati,199,whole_village,False,False,Varkate,Narasimharajapura,Chikkamagaluru,609072,609072,100.0,dist+tal,10.097
KARNATAKA,Chikmagalur,Narasimharajpura,Vithala,Vithala,200,whole_village,False,False,Vittala,Narasimharajapura,Chikkamagaluru,609053,609053,90.9,dist+tal,7.592
KARNATAKA,Chikmagalur,Sringeri,Balagere,Balagere,201,whole_village,False,False,Balagere,Sringeri,Chikkamagaluru,608940,608940,100.0,dist+tal,29.53
KARNATAKA,Chikmagalur,Sringeri,Balikadi,Balikadi,202,whole_village,False,False,Balekadi,Sringeri,Chikkamagaluru,608926,608926,87.5,dist+tal,19.271
KARNATAKA,Chikmagalur,Sringeri,Ginikal,Ginikal,203,whole_village,False,False,Ginikal,Sringeri,Chikkamagaluru,608963,608963,100.0,dist+tal,6.048
KARNATAKA,Chikmagalur,Sringeri,Gulaganjimani,Gulaganjimani,204,whole_village,False,False,Gulaganjimane,Sringeri,Chikkamagaluru,608933,608933,100.0,dist+tal,17.593
KARNATAKA,Chikmagalur,Sringeri,Hadi,Hadi,205,whole_village,False,False,Hadi,Sringeri,Chikkamagaluru,608937,608937,100.0,dist+tal,9.853
KARNATAKA,Chikmagalur,Sringeri,Hasanbalu,Hasanbalu,206,whole_village,False,False,Asanabalu,Sringeri,Chikkamagaluru,608915,608915,88.9,dist+tal,10.811
KARNATAKA,Chikmagalur,Sringeri,Kere,Kere,207,whole_village,False,False,Kere,Sringeri,Chikkamagaluru,608934,608934,100.0,dist+tal,16.434
KARNATAKA,Chikmagalur,Sringeri,Kumbaragodu,Kumbaragodu,208,whole_village,False,False,Kumbaragodu,Sringeri,Chikkamagaluru,608917,608917,100.0,dist+tal,3.157
KARNATAKA,Chikmagalur,Sringeri,Kutgod,Kutgod,209,whole_village,False,False,Kuthagodu,Sringeri,Chikkamagaluru,608962,608962,85.7,dist+tal,5.162
KARNATAKA,Chikmagalur,Sringeri,Malanadu,Malanadu,210,whole_village,False,False,Malanadu,Sringeri,Chikkamagaluru,608938,608938,100.0,dist+tal,19.693
KARNATAKA,Chikmagalur,Sringeri,Markallu/Rishashringapura,Markallu/Rishashringapura,211,whole_village,False,False,Markal,Mudigere,Chikkamagaluru,609923,609923,100.0,dist,3.61
KARNATAKA,Chikmagalur,Sringeri,Masagi,Masagi,212,whole_village,False,False,Masagali,Chikkamagaluru,Chikkamagaluru,609698,609698,85.7,dist,5.332
KARNATAKA,Chikmagalur,Sringeri,Matvalli Coffee Estate,Matvalli Coffee Estate,213,whole_village,False,False,Mathuvalli Estate,Sringeri,Chikkamagaluru,608932,608932,78.6,dist+tal,0.635
KARNATAKA,Chikmagalur,Sringeri,Migga,Migga,214,whole_village,False,False,Meega,Sringeri,Chikkamagaluru,608919,608919,100.0,dist+tal,11.628
KARNATAKA,Chikmagalur,Sringeri,Mudaba,Mudaba,215,whole_village,False,False,Muduba,Sringeri,Chikkamagaluru,608935,608935,83.3,dist+tal,34.472
KARNATAKA,Chikmagalur,Sringeri,Neelandur,Neelandur,216,whole_village,False,False,Neelandur,Sringeri,Chikkamagaluru,608918,608918,100.0,dist+tal,9.226
KARNATAKA,Chikmagalur,Sringeri,Nemmar,Nemmar,217,whole_village,False,False,Nemmaru,Sringeri,Chikkamagaluru,608929,608929,100.0,dist+tal,5.982
KARNATAKA,Chikmagalur,Sringeri,Nemmar Coffee Estate,Nemmar Coffee Estate,218,whole_village,False,False,Nemmar Estate,Sringeri,Chikkamagaluru,608931,608931,80.0,dist+tal,3.129
KARNATAKA,Chikmagalur,Sringeri,Shirlu,Shirlu,219,whole_village,False,False,Sheerlu,Sringeri,Chikkamagaluru,608936,608936,100.0,dist+tal,40.912
KARNATAKA,Chikmagalur,Sringeri,Sunkadamakki,Sunkadamakki,220,whole_village,False,False,Sunkadamakki,Sringeri,Chikkamagaluru,608928,608928,100.0,dist+tal,7.213
KARNATAKA,Chikmagalur,Sringeri,Yadadalu,Yadadalu,221,whole_village,False,False,Yadadalu,Sringeri,Chikkamagaluru,608924,608924,100.0,dist+tal,6.569
KARNATAKA,Chikmagalur,Sringeri,Yedahalli,Yedahalli,222,whole_village,False,False,Yedahalli,Nanjangud,Mysuru,619153,619153,100.0,state,1.963
KARNATAKA,Dakshina Kannada,Belthangadi,Charmadi,Charmadi,223,whole_village,False,False,Charmadi,Beltangadi,Dakshina Kannada,617639,617639,100.0,dist+tal,56.391
KARNATAKA,Dakshina Kannada,Belthangadi,Kalanja,Kalanja,224,whole_village,False,False,Kalanja,Beltangadi,Dakshina Kannada,617678,617678,100.0,dist+tal,50.369
KARNATAKA,Dakshina Kannada,Belthangadi,Kuthlur,Kuthlur,225,whole_village,False,False,Kuthluru,Beltangadi,Dakshina Kannada,617608,617608,100.0,dist+tal,26.378
KARNATAKA,Dakshina Kannada,Belthangadi,Malavanthige,Malavanthige,226,whole_village,False,False,Malavanthige,Beltangadi,Dakshina Kannada,617638,617638,100.0,dist+tal,66.379
KARNATAKA,Dakshina Kannada,Belthangadi,Nada,Nada,227,whole_village,False,False,Nada,Beltangadi,Dakshina Kannada,617643,617643,100.0,dist+tal,19.204
KARNATAKA,Dakshina Kannada,Belthangadi,Nalkur,Nalkur,228,whole_village,False,False,Nalkuru,Beltangadi,Dakshina Kannada,617632,617632,100.0,dist+tal,8.78
KARNATAKA,Dakshina Kannada,Belthangadi,Naravi,Naravi,229,whole_village,False,False,Naravi,Beltangadi,Dakshina Kannada,617607,617607,100.0,dist+tal,25.068
KARNATAKA,Dakshina Kannada,Belthangadi,Navara,Navara,230,whole_village,False,False,Navara,Beltangadi,Dakshina Kannada,617623,617623,100.0,dist+tal,5.588
KARNATAKA,Dakshina Kannada,Belthangadi,Navur,Navur,231,whole_village,False,False,Navooru,Beltangadi,Dakshina Kannada,617636,617636,100.0,dist+tal,63.768
KARNATAKA,Dakshina Kannada,Belthangadi,Neriya,Neriya,232,whole_village,False,False,Neriya,Beltangadi,Dakshina Kannada,617657,617657,100.0,dist+tal,111.979
KARNATAKA,Dakshina Kannada,Belthangadi,Puduvettu,Puduvettu,233,whole_village,False,False,Puduvettu,Beltangadi,Dakshina Kannada,617676,617676,100.0,dist+tal,30.778
KARNATAKA,Dakshina Kannada,Belthangadi,Rekya,Rekya,234,whole_village,False,False,Rekhya,Beltangadi,Dakshina Kannada,617683,617683,90.9,dist+tal,23.804
KARNATAKA,Dakshina Kannada,Belthangadi,Savanalu,Savanalu,235,whole_village,False,False,Savanalu,Beltangadi,Dakshina Kannada,617635,617635,100.0,dist+tal,20.685
KARNATAKA,Dakshina Kannada,Belthangadi,Shibaje,Shibaje,236,whole_village,False,False,Shibaje,Beltangadi,Dakshina Kannada,617684,617684,100.0,dist+tal,32.803
KARNATAKA,Dakshina Kannada,Belthangadi,Shirlal,Shirlal,237,whole_village,False,False,Shirlalu,Beltangadi,Dakshina Kannada,617625,617625,100.0,dist+tal,23.159
KARNATAKA,Dakshina Kannada,Belthangadi,Shishila,Shishila,238,whole_village,False,False,Shishila,Beltangadi,Dakshina Kannada,617677,617677,100.0,dist+tal,46.45
KARNATAKA,Dakshina Kannada,Belthangadi,Sulkeri,Sulkeri,239,whole_village,False,False,Sulkeri,Beltangadi,Dakshina Kannada,617609,617609,100.0,dist+tal,5.059
KARNATAKA,Dakshina Kannada,Belthangadi,Sulkerimogru,Sulkerimogru,240,whole_village,False,False,Sulkerimogru,Beltangadi,Dakshina Kannada,617624,617624,100.0,dist+tal,16.862
KARNATAKA,Dakshina Kannada,Puttur,Alanthaya,Alanthaya,241,whole_village,False,False,Alanthaya,Kadaba,Dakshina Kannada,617697,617697,100.0,dist,5.941
KARNATAKA,Dakshina Kannada,Puttur,Ballya,Ballya,242,whole_village,False,False,Ballya,Kadaba,Dakshina Kannada,617710,617710,100.0,dist,28.997
KARNATAKA,Dakshina Kannada,Puttur,Bilinele,Bilinele,243,whole_village,False,False,Bilinele,Kadaba,Dakshina Kannada,617714,617714,100.0,dist,68.169
KARNATAKA,Dakshina Kannada,Puttur,Dolpady,Dolpady,244,whole_village,False,False,Dolpady,Kadaba,Dakshina Kannada,617726,617726,100.0,dist,11.882
KARNATAKA,Dakshina Kannada,Puttur,Golithattu,Golithattu,245,whole_village,False,False,G0Lithattu,Kadaba,Dakshina Kannada,617696,617696,90.0,dist,16.687
KARNATAKA,Dakshina Kannada,Puttur,Ichlampady,Ichlampady,246,whole_village,False,False,Ichlampady,Kadaba,Dakshina Kannada,617701,617701,100.0,dist,8.291
KARNATAKA,Dakshina Kannada,Puttur,Kombar,Kombar,247,whole_village,False,False,Kombaru,Kadaba,Dakshina Kannada,617713,617713,100.0,dist,42.692
KARNATAKA,Dakshina Kannada,Puttur,Kowkradi,Kowkradi,248,whole_village,False,False,Kowkradi,Kadaba,Dakshina Kannada,617700,617700,100.0,dist,25.251
KARNATAKA,Dakshina Kannada,Puttur,Shirady,Shirady,249,whole_village,False,False,Shirady,Kadaba,Dakshina Kannada,617703,617703,100.0,dist,70.896
KARNATAKA,Dakshina Kannada,Puttur,Shirivagilu,Shirivagilu,250,whole_village,False,False,Shiribagilu,Kadaba,Dakshina Kannada,617704,617704,90.9,dist,33.634
KARNATAKA,Dakshina Kannada,Sulya,Ainakidu,Ainakidu,251,whole_village,False,False,Inakidu,Kadaba,Dakshina Kannada,617788,617788,93.3,dist,14.652
KARNATAKA,Dakshina Kannada,Sulya,Aletty,Aletty,252,whole_village,False,False,Aletty,Sulya,Dakshina Kannada,617768,617768,100.0,dist+tal,69.37
KARNATAKA,Dakshina Kannada,Sulya,Aranthodu,Aranthodu,253,whole_village,False,False,Aranthodu,Sulya,Dakshina Kannada,617770,617770,100.0,dist+tal,43.183
KARNATAKA,Dakshina Kannada,Sulya,Balgodu,Balgodu,254,whole_village,False,False,Balagodu,Sulya,Dakshina Kannada,617789,617789,93.3,dist+tal,37.07
KARNATAKA,Dakshina Kannada,Sulya,Balpa,Balpa,255,whole_village,False,False,Balpa,Kadaba,Dakshina Kannada,617782,617782,100.0,dist,15.341
KARNATAKA,Dakshina Kannada,Sulya,Devachalla,Devachalla,256,whole_village,False,False,Devachalla,Sulya,Dakshina Kannada,617784,617784,100.0,dist+tal,34.848
KARNATAKA,Dakshina Kannada,Sulya,Hariharapallathadka,Hariharapallathadka,257,whole_village,False,False,Hariharapallathadka,Sulya,Dakshina Kannada,617790,617790,100.0,dist+tal,12.446
KARNATAKA,Dakshina Kannada,Sulya,Kalmakar,Kalmakar,258,whole_village,False,False,Kalmakaru,Sulya,Dakshina Kannada,617792,617792,100.0,dist+tal,17.549
KARNATAKA,Dakshina Kannada,Sulya,Kuthkunja,Kuthkunja,259,whole_village,False,False,Kuthkunja,Sulya,Dakshina Kannada,617780,617780,100.0,dist+tal,16.975
KARNATAKA,Dakshina Kannada,Sulya,Madapady,Madapady,260,whole_village,False,False,Madappady,Sulya,Dakshina Kannada,617772,617772,100.0,dist+tal,59.079
KARNATAKA,Dakshina Kannada,Sulya,Nalkooru,Nalkooru,261,whole_village,False,False,Nalkooru,Sulya,Dakshina Kannada,617785,617785,100.0,dist+tal,23.323
KARNATAKA,Dakshina Kannada,Sulya,Sampaje,Sampaje,262,whole_village,False,False,Sampaje,Sulya,Dakshina Kannada,617773,617773,100.0,dist+tal,14.535
KARNATAKA,Dakshina Kannada,Sulya,Subramanya,Subramanya,263,whole_village,False,False,Subramanya,Kadaba,Dakshina Kannada,617787,617787,100.0,dist,34.419
KARNATAKA,Dakshina Kannada,Sulya,Thodikana,Thodikana,264,whole_village,False,False,Thodikana,Sulya,Dakshina Kannada,617769,617769,100.0,dist+tal,24.124
KARNATAKA,Dakshina Kannada,Sulya,Ubaradkamithur,Ubaradkamithur,265,whole_village,False,False,Ubaradka Mittur,Sulya,Dakshina Kannada,617767,617767,96.3,dist+tal,24.676
KARNATAKA,Dakshina Kannada,Sulya,Yenekul,Yenekul,266,whole_village,False,False,Yenekallu,Kadaba,Dakshina Kannada,617786,617786,85.7,dist,28.458
KARNATAKA,Hassan,Alur,Adibylu,Adibylu,267,whole_village,False,False,Adibylu,Alur,Hassan,616285,616285,100.0,dist+tal,2.342
KARNATAKA,Hassan,Sakaleshpur,Achanahalli,Achanahalli,268,whole_village,False,False,Achanahalli,Sakleshpur,Hassan,614855,614855,100.0,dist+tal,16.132
KARNATAKA,Hassan,Sakaleshpur,Agani,Agani,269,whole_village,False,False,Agani,Sakleshpur,Hassan,614861,614861,100.0,dist+tal,13.236
KARNATAKA,Hassan,Sakaleshpur,Aluvalli,Aluvalli,270,whole_village,False,False,Aluvalli,Sakleshpur,Hassan,614921,614921,100.0,dist+tal,9.28
KARNATAKA,Hassan,Sakaleshpur,Arini Coffee Estate,Arini Coffee Estate,271,whole_village,False,False,Arini Estate,Sakleshpur,Hassan,615003,615003,81.8,dist+tal,5.685
KARNATAKA,Hassan,Sakaleshpur,Arni,Arni,272,whole_village,False,False,Arini,Sakleshpur,Hassan,615001,615001,88.9,dist+tal,10.994
KARNATAKA,Hassan,Sakaleshpur,Athihalli,Athihalli,273,whole_village,False,False,Athihalli,Sakleshpur,Hassan,614999,614999,100.0,dist+tal,5.738
KARNATAKA,Hassan,Sakaleshpur,Banagere,Banagere,274,whole_village,False,False,Banagere,Sakleshpur,Hassan,615035,615035,100.0,dist+tal,6.345
KARNATAKA,Hassan,Sakaleshpur,Belehalla,Belehalla,275,whole_village,False,False,Balehalla,Sakleshpur,Hassan,614991,614991,88.9,dist+tal,6.994
KARNATAKA,Hassan,Sakaleshpur,Bettekumari,Bettekumari,276,whole_village,False,False,Battekumari,Sakleshpur,Hassan,614994,614994,90.9,dist+tal,6.974
KARNATAKA,Hassan,Sakaleshpur,Devihalli,Devihalli,277,whole_village,False,False,Devihalli,Sakleshpur,Hassan,614895,614895,100.0,dist+tal,2.122
KARNATAKA,Hassan,Sakaleshpur,Heggadde,Heggadde,278,whole_village,False,False,Heggadde,Sakleshpur,Hassan,614873,614873,100.0,dist+tal,56.631
KARNATAKA,Hassan,Sakaleshpur,Hodchhalli,Hodchhalli,279,whole_village,False,False,Hodachahalli,Sakleshpur,Hassan,614854,614854,90.9,dist+tal,5.012
KARNATAKA,Hassan,Sakaleshpur,Hongadahalla,Hongadahalla,280,whole_village,False,False,Hongadahalla,Sakleshpur,Hassan,614990,614990,100.0,dist+tal,8.15
KARNATAKA,Hassan,Sakaleshpur,Hosahalli,Hosahalli,281,whole_village,False,False,Hosahalli,Sakleshpur,Hassan,614989,614989,100.0,dist+tal,4.801
KARNATAKA,Hassan,Sakaleshpur,Jedigadde,Jedigadde,282,whole_village,False,False,Jedigadde,Sakleshpur,Hassan,614996,614996,100.0,dist+tal,5.397
KARNATAKA,Hassan,Sakaleshpur,Kadagaravalli,Kadagaravalli,283,whole_village,False,False,Kadagaravalli,Sakleshpur,Hassan,614922,614922,100.0,dist+tal,6.245
KARNATAKA,Hassan,Sakaleshpur,Kadagaravalli Coffee Estate,Kadagaravalli Coffee Estate,284,whole_village,False,False,Kadagaravalli Estate,Sakleshpur,Hassan,614923,614923,88.9,dist+tal,0.7
KARNATAKA,Hassan,Sakaleshpur,Kadumane,Kadumane,285,whole_village,False,False,Kadumane,Sakleshpur,Hassan,614872,614872,100.0,dist+tal,9.388
KARNATAKA,Hassan,Sakaleshpur,Kadumane Coffee Estate,Kadumane Coffee Estate,286,whole_village,False,False,Kadumane Estate,Sakleshpur,Hassan,614868,614868,85.7,dist+tal,24.371
KARNATAKA,Hassan,Sakaleshpur,Kagenari State Forest,Kagenari State Forest,287,whole_village,False,False,Kagenari State Forest,Sakleshpur,Hassan,614992,614992,100.0,dist+tal,28.54
KARNATAKA,Hassan,Sakaleshpur,Kesaganahalli,Kesaganahalli,288,whole_village,False,False,Kesaganahalli,Sakleshpur,Hassan,614900,614900,100.0,dist+tal,3.614
KARNATAKA,Hassan,Sakaleshpur,Kumarahalli,Kumarahalli,289,whole_village,False,False,Kumarahalli,Sakleshpur,Hassan,614869,614869,100.0,dist+tal,76.204
KARNATAKA,Hassan,Sakaleshpur,Mankanahalli,Mankanahalli,290,whole_village,False,False,Mankanahalli,Sakleshpur,Hassan,615004,615004,100.0,dist+tal,7.156
KARNATAKA,Hassan,Sakaleshpur,Maragathur,Maragathur,291,whole_village,False,False,Maragathur,Sakleshpur,Hassan,615007,615007,100.0,dist+tal,2.696
KARNATAKA,Hassan,Sakaleshpur,Maragunda,Maragunda,292,whole_village,False,False,Maragunda,Sakleshpur,Hassan,614853,614853,100.0,dist+tal,4.262
KARNATAKA,Hassan,Sakaleshpur,Markalli,Markalli,293,whole_village,False,False,Markalli,Sakleshpur,Hassan,614997,614997,100.0,dist+tal,7.574
KARNATAKA,Hassan,Sakaleshpur,Vanagoor,Vanagoor,294,whole_village,False,False,Vanagoor,Sakleshpur,Hassan,615008,615008,100.0,dist+tal,9.536
KARNATAKA,Hassan,Sakaleshpur,Yadekumari,Yadekumari,295,whole_village,False,False,Yadekumari,Sakleshpur,Hassan,614972,614972,100.0,dist+tal,5.216
KARNATAKA,Hassan,Sakaleshpur,Yaragalli,Yaragalli,296,whole_village,False,False,Yaragalli,Sakleshpur,Hassan,615005,615005,100.0,dist+tal,3.766
KARNATAKA,Hassan,Sakaleshpur,Yathahalla,Yathahalla,297,whole_village,False,False,Yathahalla,Sakleshpur,Hassan,614995,614995,100.0,dist+tal,13.258
KARNATAKA,Kodagu,Mercara,Aiyangeri & Forest,Aiyangeri & Forest,298,whole_village,False,False,Aiyangeri,Madikeri,Kodagu,617807,617807,100.0,dist,59.195
KARNATAKA,Kodagu,Mercara,Bettathur,Bettathur,299,whole_village,False,False,Bettathur,Madikeri,Kodagu,617800,617800,100.0,dist,25.595
KARNATAKA,Kodagu,Mercara,Bhagamandala,Bhagamandala,300,whole_village,False,False,Bhagamandala,Madikeri,Kodagu,617797,617797,100.0,dist,22.841
KARNATAKA,Kodagu,Mercara,Chelavara,Chelavara,301,whole_village,False,False,Chelavara,Madikeri,Kodagu,617848,617848,100.0,dist,30.318
KARNATAKA,Kodagu,Mercara,Cherangala,Cherangala,302,whole_village,False,False,Cherangala,Madikeri,Kodagu,617795,617795,100.0,dist,96.486
KARNATAKA,Kodagu,Mercara,Galibeedu & Forest,Galibeedu & Forest,303,whole_village,False,False,Galibeedu,Madikeri,Kodagu,617822,617822,100.0,dist,39.187
KARNATAKA,Kodagu,Mercara,Hammiyala,Hammiyala,304,whole_village,False,False,Hammiyala,Madikeri,Kodagu,617820,617820,100.0,dist,44.558
KARNATAKA,Kodagu,Mercara,Ibanivalavadi,Ibanivalavadi,305,whole_village,False,False,Ibnivalvadi Rural,Madikeri,Kodagu,617828,617828,91.7,dist,9.883
KARNATAKA,Kodagu,Mercara,Karada & Forest,Karada & Forest,306,whole_village,False,False,Karada,Madikeri,Kodagu,617858,617858,100.0,dist,26.085
KARNATAKA,Kodagu,Mercara,Karike,Karike,307,whole_village,False,False,Karike,Madikeri,Kodagu,617793,617793,100.0,dist,89.349
KARNATAKA,Kodagu,Mercara,Kolagadalu,Kolagadalu,308,whole_village,False,False,Kolagadalu,Madikeri,Kodagu,617801,617801,100.0,dist,38.07
KARNATAKA,Kodagu,Mercara,Kopati,Kopati,309,whole_village,False,False,Kopatti,Madikeri,Kodagu,617799,617799,100.0,dist,16.622
KARNATAKA,Kodagu,Mercara,Kundacheri,Kundacheri,310,whole_village,False,False,Kundacheri,Madikeri,Kodagu,617798,617798,100.0,dist,27.661
KARNATAKA,Kodagu,Mercara,Made & Forest,Made & Forest,311,whole_village,False,False,Made,Madikeri,Kodagu,617811,617811,100.0,dist,24.562
KARNATAKA,Kodagu,Mercara,Malchembu,Malchembu,312,whole_village,False,False,Melchembu,Madikeri,Kodagu,617809,617809,88.9,dist,53.817
KARNATAKA,Kodagu,Mercara,Monnangeri,Monnangeri,313,whole_village,False,False,Monnangeri,Madikeri,Kodagu,617823,617823,100.0,dist,51.234
KARNATAKA,Kodagu,Mercara,Mukkodlu,Mukkodlu,314,whole_village,False,False,Mukkodlu,Madikeri,Kodagu,617821,617821,100.0,dist,25.342
